Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
..\training_data\1\IMG\robocam_2017_05_29_19_58_06_385.jpg;1.504845;0.7004448;0;4.072695;61.78197;90.49711;1.225561;160.598;359.9603
..\training_data\1\IMG\robocam_2017_05_29_19_58_06_452.jpg;4.50145;0.5006712;0;4.099801;61.54575;90.576;1.396354;160.9655;359.9827
..\training_data\1\IMG\robocam_2017_05_29_19_58_06_518.jpg;4.503335;0.3005332;0;4.109088;61.23163;90.67801;1.469454;161.8672;359.9926
..\training_data\1\IMG\robocam_2017_05_29_19_58_06_585.jpg;1.507135;0.1007866;0;4.112475;60.99755;90.75324;1.417337;162.3677;-0.004274712
..\training_data\1\IMG\robocam_2017_05_29_19_58_06_651.jpg;0;0;0;4.100324;60.76512;90.82798;1.302433;162.5446;-0.001399003
..\training_data\1\IMG\robocam_2017_05_29_19_58_06_718.jpg;0;0;0;4.087632;60.45766;90.92648;1.066892;162.5771;0.004278574
..\training_data\1\IMG\robocam_2017_05_29_19_58_06_785.jpg;0;0;0;4.074635;60.22859;90.9995;0.8459802;162.5649;0.02175743
..\training_data\1\IMG\robocam_2017_05_29_19_58_06_851.jpg;2.997951;0;0;4.057032;60.00038;91.07097;0.5988982;162.6931;0.06746001
..\training_data\1\IMG\robocam_2017_05_29_19_58_06_918.jpg;6.016455;0;0;4.043182;59.69655;91.16113;0.236455;163.3987;0.216967
..\training_data\1\IMG\robocam_2017_05_29_19_58_06_985.jpg;3.044617;0;0;4.029042;59.46913;91.22588;359.9511;164.0083;0.3666689
..\training_data\1\IMG\robocam_2017_05_29_19_58_07_051.jpg;0.04351012;0;0;4.010755;59.24131;91.29115;359.7443;164.3389;0.44175
..\training_data\1\IMG\robocam_2017_05_29_19_58_07_118.jpg;0;0;0;3.9961;58.93778;91.3774;359.5195;164.4571;0.4995488
..\training_data\1\IMG\robocam_2017_05_29_19_58_07_184.jpg;2.981036;0;0;3.981431;58.7098;91.44061;359.4062;164.6348;0.5259159
..\training_data\1\IMG\robocam_2017_05_29_19_58_07_251.jpg;5.987359;0;0;3.960892;58.48097;91.5015;359.3616;165.0935;0.5493253
..\training_data\1\IMG\robocam_2017_05_29_19_58_07_318.jpg;2.993968;0;0;3.944492;58.17429;91.58034;359.4441;165.789;0.5087636
..\training_data\1\IMG\robocam_2017_05_29_19_58_07_384.jpg;0;0;0;3.928901;57.9446;91.63795;359.5237;166.0687;0.4654788
..\training_data\1\IMG\robocam_2017_05_29_19_58_07_451.jpg;1.493722;0;0;3.911069;57.71589;91.69463;359.5798;166.1801;0.4292915
..\training_data\1\IMG\robocam_2017_05_29_19_58_07_517.jpg;4.497774;0;0;3.897597;57.4118;91.7657;359.6222;166.7012;0.464904
..\training_data\1\IMG\robocam_2017_05_29_19_58_07_584.jpg;7.483948;0;0;3.883177;57.18378;91.8146;359.6588;167.5079;0.5520167
..\training_data\1\IMG\robocam_2017_05_29_19_58_07_650.jpg;4.464117;0;0;3.863299;56.95604;91.86026;359.6948;168.4001;0.6714364
..\training_data\1\IMG\robocam_2017_05_29_19_58_07_717.jpg;1.484313;0;0;3.849845;56.65328;91.91919;359.7403;169.1412;0.8018923
..\training_data\1\IMG\robocam_2017_05_29_19_58_07_784.jpg;0;0;0;3.836458;56.42701;91.96306;359.7753;169.3269;0.8493859
..\training_data\1\IMG\robocam_2017_05_29_19_58_07_850.jpg;0;0;0;3.818678;56.20141;92.00648;359.8117;169.3762;0.8617594
..\training_data\1\IMG\robocam_2017_05_29_19_58_07_917.jpg;0;0;0;3.805416;55.90203;92.06349;359.8404;169.3875;0.84716
..\training_data\1\IMG\robocam_2017_05_29_19_58_07_984.jpg;-1.493183;0;0;3.792686;55.67872;92.10638;359.8442;169.3173;0.7996979
..\training_data\1\IMG\robocam_2017_05_29_19_58_08_050.jpg;-4.50422;0;0;3.77527;55.45697;92.151;359.8214;168.9794;0.6957822
..\training_data\1\IMG\robocam_2017_05_29_19_58_08_117.jpg;-1.519624;0.09952246;0;3.762198;55.16325;92.21209;359.7648;168.4417;0.5071864
..\training_data\1\IMG\robocam_2017_05_29_19_58_08_183.jpg;0;0.2988958;0;3.754929;54.94324;92.25753;359.7269;168.2915;0.3753271
..\training_data\1\IMG\robocam_2017_05_29_19_58_08_250.jpg;0;0.4990914;0;3.759745;54.72256;92.30318;359.7128;168.2481;0.2462913
..\training_data\1\IMG\robocam_2017_05_29_19_58_08_317.jpg;0;0.6991473;0;3.773651;54.4259;92.36465;359.7579;168.2342;0.08197261
..\training_data\1\IMG\robocam_2017_05_29_19_58_08_383.jpg;0;0.8981768;0;3.795727;54.20066;92.41134;359.855;168.2322;359.9689
..\training_data\1\IMG\robocam_2017_05_29_19_58_08_449.jpg;0;1;0;3.839732;53.97233;92.45865;0.01578261;168.232;359.8669
..\training_data\1\IMG\robocam_2017_05_29_19_58_08_516.jpg;0;1;0;3.876207;53.6634;92.52225;0.2920412;168.242;359.7743
..\training_data\1\IMG\robocam_2017_05_29_19_58_08_583.jpg;0;1;0;3.913184;53.4289;92.57019;0.5105211;168.2586;359.7517
..\training_data\1\IMG\robocam_2017_05_29_19_58_08_651.jpg;0;1;0;3.962499;53.19201;92.6185;0.7397732;168.2791;359.7561
..\training_data\1\IMG\robocam_2017_05_29_19_58_08_716.jpg;1.453272;1;0;3.999528;52.87245;92.68282;1.052391;168.3837;359.8092
..\training_data\1\IMG\robocam_2017_05_29_19_58_08_783.jpg;4.441948;0.8007549;0;4.035058;52.63002;92.72866;1.280317;168.7979;359.9174
..\training_data\1\IMG\robocam_2017_05_29_19_58_08_849.jpg;4.438177;0.6014688;0;4.067174;52.38657;92.7727;1.466444;169.5037;-0.004308432
..\training_data\1\IMG\robocam_2017_05_29_19_58_08_916.jpg;1.443593;0.4018299;0;4.085775;52.06486;92.83101;1.454597;170.2149;-0.004181156
..\training_data\1\IMG\robocam_2017_05_29_19_58_08_983.jpg;0;0.2014456;0;4.094199;51.82431;92.87384;1.372667;170.3846;-0.0009110778
..\training_data\1\IMG\robocam_2017_05_29_19_58_09_049.jpg;0;0.4010627;0;4.094045;51.58432;92.9161;1.252553;170.4136;0.007295585
..\training_data\1\IMG\robocam_2017_05_29_19_58_09_115.jpg;0;0.6005836;0;4.103121;51.26361;92.97214;1.07901;170.3931;0.02568991
..\training_data\1\IMG\robocam_2017_05_29_19_58_09_182.jpg;0;0.8003533;0;4.120274;51.02143;93.01437;0.9668886;170.3669;0.03755314
..\training_data\1\IMG\robocam_2017_05_29_19_58_09_248.jpg;0;0.9994804;0;4.157511;50.77693;93.05702;0.8901947;170.3391;0.04332162
..\training_data\1\IMG\robocam_2017_05_29_19_58_09_316.jpg;0;0.7986535;0;4.190174;50.44712;93.11467;0.8440359;170.3016;0.03659039
..\training_data\1\IMG\robocam_2017_05_29_19_58_09_382.jpg;0;0.5993224;0;4.21568;50.19783;93.15829;0.8289198;170.2749;0.02311503
..\training_data\1\IMG\robocam_2017_05_29_19_58_09_449.jpg;0;0.3996348;0;4.234992;49.94784;93.20209;0.8107321;170.2494;0.003927031
..\training_data\1\IMG\robocam_2017_05_29_19_58_09_515.jpg;0;0.5994353;0;4.244302;49.61365;93.26028;0.775632;170.2289;-0.001057255
..\training_data\1\IMG\robocam_2017_05_29_19_58_09_583.jpg;0;0.7991242;0;4.260673;49.36153;93.30419;0.76068;170.2159;-0.0008498731
..\training_data\1\IMG\robocam_2017_05_29_19_58_09_649.jpg;0;0.598917;0;4.291653;49.10786;93.3485;0.7599383;170.202;-0.0007575239
..\training_data\1\IMG\robocam_2017_05_29_19_58_09_715.jpg;0;0.7988613;0;4.310755;48.76756;93.40807;0.7719303;170.1824;-0.0008086504
..\training_data\1\IMG\robocam_2017_05_29_19_58_09_782.jpg;0;0.9990377;0;4.336808;48.50996;93.45325;0.8058106;170.1673;-0.000879207
..\training_data\1\IMG\robocam_2017_05_29_19_58_09_848.jpg;0;1;0;4.383429;48.24979;93.49895;0.868242;170.1516;-0.0009506527
..\training_data\1\IMG\robocam_2017_05_29_19_58_09_915.jpg;0;1;0;4.418845;47.89909;93.56073;0.9848536;170.1292;-0.001067908
..\training_data\1\IMG\robocam_2017_05_29_19_58_09_981.jpg;0;1;0;4.454238;47.63335;93.60768;1.089158;170.1107;-0.001148053
..\training_data\1\IMG\robocam_2017_05_29_19_58_10_048.jpg;0;1;0;4.501408;47.36538;93.65519;1.201562;170.0903;-0.001253829
..\training_data\1\IMG\robocam_2017_05_29_19_58_10_115.jpg;0;1;0;4.536774;47.00478;93.71939;1.355482;170.0594;-0.001384354
..\training_data\1\IMG\robocam_2017_05_29_19_58_10_181.jpg;0;1;0;4.57213;46.73196;93.76821;1.468495;170.0331;-0.001457336
..\training_data\1\IMG\robocam_2017_05_29_19_58_10_248.jpg;0;1;0;4.619717;46.4579;93.81747;1.530261;170.0063;-0.002762569
..\training_data\1\IMG\robocam_2017_05_29_19_58_10_314.jpg;0;1;0;4.658566;46.18306;93.86701;1.504816;169.9889;-0.002038927
..\training_data\1\IMG\robocam_2017_05_29_19_58_10_382.jpg;0;1;0;4.69471;45.81372;93.93392;1.451384;169.948;-0.001356228
..\training_data\1\IMG\robocam_2017_05_29_19_58_10_448.jpg;0;1;0;4.729526;45.53402;93.98476;1.430567;169.9158;-0.001344579
..\training_data\1\IMG\robocam_2017_05_29_19_58_10_514.jpg;0;1;0;4.775733;45.25206;94.03614;1.424357;169.8836;-0.001353169
..\training_data\1\IMG\robocam_2017_05_29_19_58_10_581.jpg;-1.51387;1;0;4.81026;44.87271;94.1058;1.434694;169.7872;-0.001083031
..\training_data\1\IMG\robocam_2017_05_29_19_58_10_647.jpg;-4.506799;0.9000401;0;4.844629;44.58612;94.16026;1.449297;169.4549;-0.0002884543
..\training_data\1\IMG\robocam_2017_05_29_19_58_10_713.jpg;-7.489085;0.701221;0;4.881143;44.29871;94.21758;1.453106;168.8156;-0.0003101796
..\training_data\1\IMG\robocam_2017_05_29_19_58_10_781.jpg;-10.52631;0.4987392;0;4.897119;43.91652;94.30109;1.404692;167.414;359.9319
..\training_data\1\IMG\robocam_2017_05_29_19_58_10_847.jpg;-7.56527;0.4992857;0;4.904452;43.63217;94.36871;1.275511;166.2197;359.8139
..\training_data\1\IMG\robocam_2017_05_29_19_58_10_913.jpg;-4.564394;0.6993442;0;4.919602;43.34915;94.43983;1.081259;165.2401;359.6678
..\training_data\1\IMG\robocam_2017_05_29_19_58_10_980.jpg;-1.582127;0.898162;0;4.940943;42.97147;94.53896;0.7861766;164.4575;359.4695
..\training_data\1\IMG\robocam_2017_05_29_19_58_11_047.jpg;0;1;0;4.970182;42.6863;94.61581;0.5843057;164.237;359.339
..\training_data\1\IMG\robocam_2017_05_29_19_58_11_113.jpg;0;1;0;5.010775;42.39911;94.69445;0.4263027;164.1744;359.2279
..\training_data\1\IMG\robocam_2017_05_29_19_58_11_178.jpg;0;1;0;5.012102;42.01513;94.80049;0.2788661;164.1716;359.141
..\training_data\1\IMG\robocam_2017_05_29_19_58_11_248.jpg;0;1;0;5.011561;41.72627;94.88084;0.2288677;164.1843;359.1114
..\training_data\1\IMG\robocam_2017_05_29_19_58_11_313.jpg;0;1;0;5.012098;41.4367;94.96152;0.2226711;164.2025;359.1194
..\training_data\1\IMG\robocam_2017_05_29_19_58_11_380.jpg;0;1;0;5.006005;41.04924;95.06992;0.3025769;164.214;359.1639
..\training_data\1\IMG\robocam_2017_05_29_19_58_11_446.jpg;0;1;0;5.017496;40.75792;95.1515;0.4007807;164.2157;359.2349
..\training_data\1\IMG\robocam_2017_05_29_19_58_11_513.jpg;0;1;0;5.015347;40.46646;95.2331;0.5182162;164.2302;359.3325
..\training_data\1\IMG\robocam_2017_05_29_19_58_11_580.jpg;0;0.8016735;0;5.005552;40.07721;95.34212;0.7154329;164.251;359.4807
..\training_data\1\IMG\robocam_2017_05_29_19_58_11_647.jpg;0;0.6016536;0;5.010013;39.78546;95.42371;0.8609021;164.271;359.6023
..\training_data\1\IMG\robocam_2017_05_29_19_58_11_713.jpg;0;0.4022379;0;5.003532;39.49427;95.50503;0.9820287;164.2985;359.7267
..\training_data\1\IMG\robocam_2017_05_29_19_58_11_779.jpg;0;0.2016741;0;4.99847;39.10763;95.61262;1.06182;164.3416;359.8976
..\training_data\1\IMG\robocam_2017_05_29_19_58_11_846.jpg;0;0.001176886;0;4.992772;38.81949;95.69302;1.050205;164.3609;-0.00188785
..\training_data\1\IMG\robocam_2017_05_29_19_58_11_913.jpg;0;0;0;4.971935;38.53387;95.77435;0.9691218;164.3335;7.642367E-05
..\training_data\1\IMG\robocam_2017_05_29_19_58_11_980.jpg;0;0;0;4.955986;38.15588;95.88202;0.7785116;164.2958;0.001478552
..\training_data\1\IMG\robocam_2017_05_29_19_58_12_046.jpg;0;0;0;4.939981;37.87424;95.96217;0.5896128;164.2724;0.008824645
..\training_data\1\IMG\robocam_2017_05_29_19_58_12_112.jpg;3.00511;0;0;4.918586;37.59377;96.04102;0.3722136;164.3702;0.0381895
..\training_data\1\IMG\robocam_2017_05_29_19_58_12_180.jpg;5.996865;0;0;4.902267;37.22085;96.14153;0.04497631;164.9609;0.1577424
..\training_data\1\IMG\robocam_2017_05_29_19_58_12_246.jpg;2.988715;0;0;4.885539;36.94136;96.21453;359.8219;165.4878;0.2600675
..\training_data\1\IMG\robocam_2017_05_29_19_58_12_312.jpg;0;0;0;4.862602;36.66174;96.2872;359.6606;165.795;0.3122732
..\training_data\1\IMG\robocam_2017_05_29_19_58_12_379.jpg;0;0;0;4.845251;36.28956;96.38274;359.4823;165.9223;0.3563917
..\training_data\1\IMG\robocam_2017_05_29_19_58_12_446.jpg;0;0;0;4.82786;36.01094;96.45365;359.3773;165.937;0.3656948
..\training_data\1\IMG\robocam_2017_05_29_19_58_12_512.jpg;0;0;0;4.805002;35.73279;96.52419;359.3002;165.9327;0.3501539
..\training_data\1\IMG\robocam_2017_05_29_19_58_12_579.jpg;1.487757;0;0;4.78835;35.36274;96.61765;359.2349;165.9637;0.2968775
..\training_data\1\IMG\robocam_2017_05_29_19_58_12_647.jpg;4.480281;0;0;4.770456;35.0853;96.68534;359.2198;166.2492;0.2798828
..\training_data\1\IMG\robocam_2017_05_29_19_58_12_711.jpg;1.473613;0;0;4.747925;34.80822;96.7514;359.2208;166.6197;0.2728312
..\training_data\1\IMG\robocam_2017_05_29_19_58_12_779.jpg;0;0.1021935;0;4.730365;34.43962;96.83903;359.2561;166.8304;0.2228449
..\training_data\1\IMG\robocam_2017_05_29_19_58_12_845.jpg;0;0.3010729;0;4.719235;34.1635;96.90385;359.2865;166.8769;0.1981144
..\training_data\1\IMG\robocam_2017_05_29_19_58_12_912.jpg;0;0.4995623;0;4.719429;33.88687;96.96848;359.3382;166.894;0.1777251
..\training_data\1\IMG\robocam_2017_05_29_19_58_12_979.jpg;0;0.6995348;0;4.729872;33.51596;97.05494;359.4653;166.9012;0.1516364
..\training_data\1\IMG\robocam_2017_05_29_19_58_13_045.jpg;0;0.8997112;0;4.748488;33.23536;97.12028;359.618;166.9027;0.1316349
..\training_data\1\IMG\robocam_2017_05_29_19_58_13_111.jpg;0;0.7004058;0;4.782983;32.95249;97.18611;359.8167;166.903;0.1112073
..\training_data\1\IMG\robocam_2017_05_29_19_58_13_179.jpg;0;0.4998676;0;4.79984;32.57352;97.27429;0.1029026;166.9027;0.08378964
..\training_data\1\IMG\robocam_2017_05_29_19_58_13_245.jpg;0;0.3006431;0;4.808602;32.28914;97.34044;0.2998011;166.9023;0.06353597
..\training_data\1\IMG\robocam_2017_05_29_19_58_13_311.jpg;0;0.1005013;0;4.805708;32.00593;97.40659;0.4429949;166.8954;0.02952665
..\training_data\1\IMG\robocam_2017_05_29_19_58_13_378.jpg;0;0;0;4.793205;31.63111;97.49394;0.5350366;166.8904;-0.001659408
..\training_data\1\IMG\robocam_2017_05_29_19_58_13_444.jpg;0;0;0;4.7775;31.3522;97.55857;0.5320992;166.8968;-0.001871472
..\training_data\1\IMG\robocam_2017_05_29_19_58_13_511.jpg;0;0;0;4.756713;31.07504;97.62279;0.4789884;166.9034;-0.001875646
..\training_data\1\IMG\robocam_2017_05_29_19_58_13_578.jpg;0;0;0;4.741189;30.70796;97.70781;0.3468134;166.9119;-0.001714022
..\training_data\1\IMG\robocam_2017_05_29_19_58_13_644.jpg;0;0;0;4.725673;30.43429;97.77119;0.2136494;166.918;-0.001357623
..\training_data\1\IMG\robocam_2017_05_29_19_58_13_711.jpg;0;0;0;4.705049;30.16187;97.83427;0.06068614;166.9233;-0.0008428785
..\training_data\1\IMG\robocam_2017_05_29_19_58_13_777.jpg;0;0;0;4.689523;29.79981;97.91832;359.8739;166.9249;359.9913
..\training_data\1\IMG\robocam_2017_05_29_19_58_13_844.jpg;0;0;0;4.673364;29.52904;97.98094;359.7503;166.9313;-0.0001693289
..\training_data\1\IMG\robocam_2017_05_29_19_58_13_910.jpg;0;0;0;4.651868;29.25902;98.04361;359.6401;166.9324;-0.001206686
..\training_data\1\IMG\robocam_2017_05_29_19_58_13_977.jpg;0;0;0;4.635584;28.90009;98.12681;359.5145;166.9355;0.003391791
..\training_data\1\IMG\robocam_2017_05_29_19_58_14_044.jpg;0;0;0;4.619853;28.63171;98.18915;359.4382;166.9344;0.0007087729
..\training_data\1\IMG\robocam_2017_05_29_19_58_14_110.jpg;0;0;0;4.598083;28.3642;98.25125;359.3663;166.9335;-0.002545415
..\training_data\1\IMG\robocam_2017_05_29_19_58_14_177.jpg;0;0;0;4.5825;28.00846;98.33365;359.2979;166.9371;0.003533607
