Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
..\training_data\2\IMG\robocam_2017_05_29_22_32_22_724.jpg;0;0;0;4.964166;109.8004;159.6061;359.8665;108.5364;0.001454276
..\training_data\2\IMG\robocam_2017_05_29_22_32_22_792.jpg;0;0;0;4.94716;109.6755;159.9785;359.7128;108.5337;0.0002053351
..\training_data\2\IMG\robocam_2017_05_29_22_32_22_858.jpg;0;0;0;4.930121;109.5821;160.2571;359.614;108.5335;5.448934E-05
..\training_data\2\IMG\robocam_2017_05_29_22_32_22_924.jpg;0;0;0;4.90734;109.489;160.5348;359.5264;108.5346;0.00198167
..\training_data\2\IMG\robocam_2017_05_29_22_32_22_991.jpg;0;0;0;4.890365;109.3653;160.9035;359.4081;108.5352;0.002988467
..\training_data\2\IMG\robocam_2017_05_29_22_32_23_058.jpg;0;0;0;4.873209;109.2728;161.1796;359.3574;108.5339;-0.0006979905
..\training_data\2\IMG\robocam_2017_05_29_22_32_23_124.jpg;0;0;0;4.850695;109.1807;161.4546;359.2959;108.5331;-0.004218774
..\training_data\2\IMG\robocam_2017_05_29_22_32_23_191.jpg;0;0;0;4.834266;109.0579;161.8201;359.2451;108.5379;0.004116146
..\training_data\2\IMG\robocam_2017_05_29_22_32_23_257.jpg;2.998451;0;0;4.816226;108.9651;162.0929;359.2213;108.6952;0.03729311
..\training_data\2\IMG\robocam_2017_05_29_22_32_23_323.jpg;2.961966;0;0;4.793772;108.8704;162.3639;359.1898;109.1032;0.1212073
..\training_data\2\IMG\robocam_2017_05_29_22_32_23_391.jpg;9.655952E-05;0;0;4.775935;108.7447;162.7249;359.2141;109.4406;0.1522107
..\training_data\2\IMG\robocam_2017_05_29_22_32_23_457.jpg;0;0;0;4.759492;108.65;162.994;359.2151;109.524;0.1892402
..\training_data\2\IMG\robocam_2017_05_29_22_32_23_524.jpg;0;0;0;4.737978;108.5556;163.2623;359.2267;109.5429;0.2017104
..\training_data\2\IMG\robocam_2017_05_29_22_32_23_590.jpg;0;0;0;4.720346;108.4298;163.6189;359.2626;109.5396;0.1891978
..\training_data\2\IMG\robocam_2017_05_29_22_32_23_657.jpg;0;0;0;4.704359;108.3357;163.8848;359.2737;109.5389;0.184385
..\training_data\2\IMG\robocam_2017_05_29_22_32_23_724.jpg;0;0;0;4.683176;108.2418;164.1496;359.2727;109.5386;0.1775536
..\training_data\2\IMG\robocam_2017_05_29_22_32_23_791.jpg;0;0;0;4.66657;108.1176;164.5019;359.2993;109.5202;0.1165997
..\training_data\2\IMG\robocam_2017_05_29_22_32_23_857.jpg;1.508078;0;0;4.650276;108.0241;164.7647;359.3122;109.5733;0.08524502
..\training_data\2\IMG\robocam_2017_05_29_22_32_23_924.jpg;4.490499;0;0;4.629073;107.929;165.0257;359.3116;109.864;0.1031074
..\training_data\2\IMG\robocam_2017_05_29_22_32_23_991.jpg;4.520442;0;0;4.61242;107.7987;165.3708;359.3269;110.6721;0.1919893
..\training_data\2\IMG\robocam_2017_05_29_22_32_24_057.jpg;1.522876;0;0;4.595154;107.6996;165.6281;359.3434;111.1496;0.2700669
..\training_data\2\IMG\robocam_2017_05_29_22_32_24_123.jpg;0;0;0;4.574466;107.6007;165.8844;359.3626;111.343;0.3210118
..\training_data\2\IMG\robocam_2017_05_29_22_32_24_190.jpg;0;0;0;4.557732;107.4687;166.2247;359.3971;111.4162;0.3628909
..\training_data\2\IMG\robocam_2017_05_29_22_32_24_257.jpg;0;0;0;4.542313;107.3696;166.4784;359.4037;111.4317;0.3947074
..\training_data\2\IMG\robocam_2017_05_29_22_32_24_323.jpg;0;0;0;4.520972;107.2711;166.7317;359.4338;111.4214;0.3777106
..\training_data\2\IMG\robocam_2017_05_29_22_32_24_390.jpg;0;0;0;4.505629;107.1398;167.0674;359.4453;111.4178;0.3615064
..\training_data\2\IMG\robocam_2017_05_29_22_32_24_457.jpg;0;0;0;4.49046;107.0417;167.3179;359.4357;111.4172;0.3440637
..\training_data\2\IMG\robocam_2017_05_29_22_32_24_522.jpg;0;0;0;4.469516;106.9443;167.5679;359.4468;111.4032;0.285354
..\training_data\2\IMG\robocam_2017_05_29_22_32_24_590.jpg;0;0;0;4.454375;106.8146;167.8994;359.4363;111.3983;0.2197862
..\training_data\2\IMG\robocam_2017_05_29_22_32_24_656.jpg;0;0;0;4.439367;106.7177;168.1467;359.4133;111.3977;0.1720957
..\training_data\2\IMG\robocam_2017_05_29_22_32_24_722.jpg;0;0;0;4.419417;106.6213;168.3934;359.3919;111.3911;0.1103838
..\training_data\2\IMG\robocam_2017_05_29_22_32_24_789.jpg;0;0;0;4.403581;106.4932;168.721;359.3755;111.3811;0.01470784
..\training_data\2\IMG\robocam_2017_05_29_22_32_24_856.jpg;-1.517622;0;0;4.388689;106.3978;168.9657;359.3512;111.3163;359.9429
..\training_data\2\IMG\robocam_2017_05_29_22_32_24_922.jpg;-4.495041;0;0;4.367695;106.3039;169.2103;359.3504;111.026;359.8696
..\training_data\2\IMG\robocam_2017_05_29_22_32_24_989.jpg;-4.495965;0;0;4.350847;106.1841;169.5371;359.3645;110.1904;359.6954
..\training_data\2\IMG\robocam_2017_05_29_22_32_25_056.jpg;-1.499052;0;0;4.334571;106.0959;169.7819;359.3928;109.7034;359.5785
..\training_data\2\IMG\robocam_2017_05_29_22_32_25_122.jpg;0;0;0;4.314882;106.0081;170.0259;359.4205;109.5126;359.4936
..\training_data\2\IMG\robocam_2017_05_29_22_32_25_189.jpg;0;0;0;4.299278;105.8917;170.3506;359.4884;109.4484;359.441
..\training_data\2\IMG\robocam_2017_05_29_22_32_25_256.jpg;0;0;0;4.283734;105.8048;170.5935;359.5588;109.4524;359.4494
..\training_data\2\IMG\robocam_2017_05_29_22_32_25_322.jpg;0;0;0;4.264088;105.7189;170.8353;359.6025;109.4532;359.4529
..\training_data\2\IMG\robocam_2017_05_29_22_32_25_389.jpg;0;0;0;4.249821;105.6049;171.1561;359.6412;109.4608;359.4882
..\training_data\2\IMG\robocam_2017_05_29_22_32_25_455.jpg;0;0;0;4.235106;105.52;171.3955;359.6548;109.4647;359.5286
..\training_data\2\IMG\robocam_2017_05_29_22_32_25_521.jpg;0;0;0;4.216223;105.4356;171.6339;359.6478;109.4657;359.5728
..\training_data\2\IMG\robocam_2017_05_29_22_32_25_589.jpg;0;0;0;4.202108;105.3234;171.9501;359.6263;109.4728;359.6555
..\training_data\2\IMG\robocam_2017_05_29_22_32_25_655.jpg;0;0;0;4.187567;105.2398;172.1863;359.6004;109.4762;359.723
..\training_data\2\IMG\robocam_2017_05_29_22_32_25_721.jpg;0;0;0;4.168827;105.1566;172.4214;359.5604;109.4769;359.7882
..\training_data\2\IMG\robocam_2017_05_29_22_32_25_788.jpg;-1.503152;0;0;4.154799;105.0464;172.7338;359.5092;109.4211;359.8818
..\training_data\2\IMG\robocam_2017_05_29_22_32_25_855.jpg;-4.488652;0;0;4.139969;104.9666;172.968;359.4697;109.0634;359.8935
..\training_data\2\IMG\robocam_2017_05_29_22_32_25_921.jpg;-4.488864;0;0;4.119513;104.89;173.2025;359.4446;108.3953;359.8553
..\training_data\2\IMG\robocam_2017_05_29_22_32_25_988.jpg;-1.512562;0;0;4.105091;104.7902;173.5146;359.4111;107.7232;359.7808
..\training_data\2\IMG\robocam_2017_05_29_22_32_26_055.jpg;0;0;0;4.090752;104.7153;173.748;359.4129;107.5481;359.7723
..\training_data\2\IMG\robocam_2017_05_29_22_32_26_121.jpg;0;0;0;4.071812;104.6414;173.9807;359.4013;107.4902;359.7519
..\training_data\2\IMG\robocam_2017_05_29_22_32_26_188.jpg;0;0;0;4.057509;104.5432;174.2899;359.406;107.4825;359.7632
..\training_data\2\IMG\robocam_2017_05_29_22_32_26_254.jpg;0;0;0;4.043337;104.4702;174.521;359.4047;107.4825;359.7738
..\training_data\2\IMG\robocam_2017_05_29_22_32_26_321.jpg;0;0;0;4.025112;104.3976;174.7511;359.3934;107.4824;359.7861
..\training_data\2\IMG\robocam_2017_05_29_22_32_26_388.jpg;0;0;0;4.01101;104.3007;175.0569;359.398;107.4954;359.8414
..\training_data\2\IMG\robocam_2017_05_29_22_32_26_454.jpg;0;0;0;3.997036;104.2286;175.2853;359.3964;107.4989;359.8811
..\training_data\2\IMG\robocam_2017_05_29_22_32_26_520.jpg;0;0;0;3.979023;104.1569;175.5128;359.3854;107.4998;359.9182
..\training_data\2\IMG\robocam_2017_05_29_22_32_26_588.jpg;0;0;0;3.965563;104.0617;175.8148;359.3586;107.4998;359.9644
..\training_data\2\IMG\robocam_2017_05_29_22_32_26_654.jpg;-1.506731;0;0;3.951635;103.9906;176.0408;359.3632;107.4471;0.01798947
..\training_data\2\IMG\robocam_2017_05_29_22_32_26_720.jpg;-4.48794;0;0;3.933032;103.9222;176.2665;359.3568;107.1208;0.006861957
..\training_data\2\IMG\robocam_2017_05_29_22_32_26_787.jpg;-4.47064;0;0;3.918409;103.8358;176.5677;359.3614;106.2289;359.909
..\training_data\2\IMG\robocam_2017_05_29_22_32_26_855.jpg;-1.495204;0;0;3.903831;103.7726;176.7931;359.3732;105.7338;359.8311
..\training_data\2\IMG\robocam_2017_05_29_22_32_26_920.jpg;0;0;0;3.886301;103.7092;177.0178;359.3896;105.5554;359.7854
..\training_data\2\IMG\robocam_2017_05_29_22_32_26_987.jpg;0;0;0;3.872118;103.6255;177.3164;359.4207;105.4976;359.747
..\training_data\2\IMG\robocam_2017_05_29_22_32_27_054.jpg;0;0;0;3.859002;103.5635;177.5394;359.4298;105.4874;359.7191
..\training_data\2\IMG\robocam_2017_05_29_22_32_27_120.jpg;-1.508597;0;0;3.840845;103.5014;177.7618;359.4592;105.4697;359.7258
..\training_data\2\IMG\robocam_2017_05_29_22_32_27_186.jpg;-4.495676;0;0;3.827332;103.4422;177.9839;359.4738;105.1559;359.6756
..\training_data\2\IMG\robocam_2017_05_29_22_32_27_252.jpg;-7.424389;0;0;3.812429;103.369;178.2803;359.5089;104.1217;359.5252
..\training_data\2\IMG\robocam_2017_05_29_22_32_27_319.jpg;-10.42717;0;0;3.796408;103.3204;178.5031;359.5543;102.8798;359.3274
..\training_data\2\IMG\robocam_2017_05_29_22_32_27_385.jpg;-7.422927;0;0;3.773912;103.2755;178.7267;359.6589;101.5921;359.1342
..\training_data\2\IMG\robocam_2017_05_29_22_32_27_453.jpg;-4.437907;0;0;3.758488;103.2188;179.0262;359.9321;100.3586;358.9954
..\training_data\2\IMG\robocam_2017_05_29_22_32_27_520.jpg;-1.380436;0;0;3.743459;103.1789;179.2497;0.09371032;99.83069;358.9323
..\training_data\2\IMG\robocam_2017_05_29_22_32_27_586.jpg;0;0;0;3.728872;103.1388;179.47;0.1075565;99.61652;358.9779
..\training_data\2\IMG\robocam_2017_05_29_22_32_27_652.jpg;0;0;0;3.7172;103.0881;179.7611;0.009812954;99.54416;359.0655
..\training_data\2\IMG\robocam_2017_05_29_22_32_27_720.jpg;0;0;0;3.704972;103.0509;179.9785;359.9265;99.53668;359.1387
..\training_data\2\IMG\robocam_2017_05_29_22_32_27_785.jpg;-2.992794;0;0;3.688148;103.0151;180.1956;359.8517;99.38852;359.2119
..\training_data\2\IMG\robocam_2017_05_29_22_32_27_853.jpg;-5.99648;0;0;3.674748;102.9726;180.4844;359.7576;98.63303;359.2272
..\training_data\2\IMG\robocam_2017_05_29_22_32_27_920.jpg;-6.010509;0;0;3.66045;102.9446;180.701;359.7162;97.75598;359.2002
..\training_data\2\IMG\robocam_2017_05_29_22_32_27_985.jpg;-3.033764;0;0;3.642738;102.9184;180.9176;359.7044;97.01978;359.1863
..\training_data\2\IMG\robocam_2017_05_29_22_32_28_052.jpg;-0.03140599;0;0;3.629772;102.8841;181.206;359.7227;96.56564;359.2326
..\training_data\2\IMG\robocam_2017_05_29_22_32_28_119.jpg;0;0;0;3.616916;102.8588;181.4214;359.7307;96.4892;359.2893
..\training_data\2\IMG\robocam_2017_05_29_22_32_28_186.jpg;0;0;0;3.600536;102.8341;181.636;359.7281;96.46924;359.3531
..\training_data\2\IMG\robocam_2017_05_29_22_32_28_252.jpg;-2.987637;0;0;3.588425;102.8035;181.9209;359.7126;96.20239;359.41
..\training_data\2\IMG\robocam_2017_05_29_22_32_28_319.jpg;-5.985799;0;0;3.575446;102.7842;182.134;359.7;95.60022;359.3935
..\training_data\2\IMG\robocam_2017_05_29_22_32_28_385.jpg;-8.991351;0;0;3.556592;102.7694;182.3466;359.6951;94.61472;359.3098
..\training_data\2\IMG\robocam_2017_05_29_22_32_28_452.jpg;-11.99465;0;0;3.540514;102.7589;182.6294;359.7198;92.67914;359.0736
..\training_data\2\IMG\robocam_2017_05_29_22_32_28_518.jpg;-11.95745;0;0;3.522589;102.7569;182.8424;359.8579;91.02393;358.9149
..\training_data\2\IMG\robocam_2017_05_29_22_32_28_585.jpg;-8.964852;0;0;3.49942;102.7593;183.0555;0.0673283;89.47532;358.8033
..\training_data\2\IMG\robocam_2017_05_29_22_32_28_652.jpg;-5.974233;0;0;3.488448;102.7653;183.3329;0.01624125;87.81783;358.8994
..\training_data\2\IMG\robocam_2017_05_29_22_32_28_718.jpg;-5.976254;0;0;3.477797;102.7758;183.5388;359.9006;86.91993;358.9644
..\training_data\2\IMG\robocam_2017_05_29_22_32_28_784.jpg;-8.964275;0;0;3.45961;102.7915;183.7446;359.8543;85.9165;358.9871
..\training_data\2\IMG\robocam_2017_05_29_22_32_28_852.jpg;-11.96548;0;0;3.443295;102.8216;184.0183;359.8961;84.08292;358.9403
..\training_data\2\IMG\robocam_2017_05_29_22_32_28_918.jpg;-12.00096;0;0;3.425796;102.8516;184.2223;359.9814;82.37465;358.8483
..\training_data\2\IMG\robocam_2017_05_29_22_32_28_984.jpg;-9.020447;0;0;3.406316;102.8847;184.4237;-0.00270142;80.77325;358.8333
..\training_data\2\IMG\robocam_2017_05_29_22_32_29_051.jpg;-6.030154;0;0;3.394878;102.9341;184.6899;359.9941;79.16891;358.9103
..\training_data\2\IMG\robocam_2017_05_29_22_32_29_118.jpg;-3.018309;0;0;3.382598;102.9748;184.8883;-0.004751711;78.41907;358.951
..\training_data\2\IMG\robocam_2017_05_29_22_32_29_184.jpg;-0.02243612;0;0;3.367633;103.0163;185.0856;359.9762;78.0422;358.993
..\training_data\2\IMG\robocam_2017_05_29_22_32_29_251.jpg;0;0;0.198705;3.345198;103.0709;185.3452;359.8847;77.92448;359.0922
..\training_data\2\IMG\robocam_2017_05_29_22_32_29_317.jpg;0;0;0;3.292328;103.111;185.5356;359.7452;77.9156;359.1966
..\training_data\2\IMG\robocam_2017_05_29_22_32_29_384.jpg;0;0;0;3.27076;103.1512;185.7255;359.6217;77.9185;359.3185
..\training_data\2\IMG\robocam_2017_05_29_22_32_29_451.jpg;0;0;0;3.259252;103.205;185.978;359.4809;77.92169;359.4917
..\training_data\2\IMG\robocam_2017_05_29_22_32_29_517.jpg;0;0;0;3.247912;103.2452;186.167;359.4032;77.92991;359.6401
..\training_data\2\IMG\robocam_2017_05_29_22_32_29_584.jpg;0;0;0;3.232882;103.2856;186.3554;359.3291;77.93088;359.7751
..\training_data\2\IMG\robocam_2017_05_29_22_32_29_651.jpg;0;0;0;3.221797;103.3393;186.6057;359.2404;77.92982;359.9414
..\training_data\2\IMG\robocam_2017_05_29_22_32_29_717.jpg;0;0;0;3.210717;103.3795;186.7928;359.1832;77.92872;0.05403017
..\training_data\2\IMG\robocam_2017_05_29_22_32_29_783.jpg;0;0;0;3.194577;103.4205;186.9801;359.1821;77.90855;0.1042413
..\training_data\2\IMG\robocam_2017_05_29_22_32_29_851.jpg;0;0;0;3.183472;103.4745;187.229;359.1924;77.89515;0.1657847
..\training_data\2\IMG\robocam_2017_05_29_22_32_29_917.jpg;0;0;0;3.171358;103.5148;187.4153;359.2263;77.88576;0.1856555
..\training_data\2\IMG\robocam_2017_05_29_22_32_29_983.jpg;0;0;0;3.156817;103.5549;187.601;359.2577;77.88322;0.2045763
..\training_data\2\IMG\robocam_2017_05_29_22_32_30_050.jpg;0;0;0;3.146038;103.6079;187.8475;359.2945;77.88226;0.2213825
..\training_data\2\IMG\robocam_2017_05_29_22_32_30_117.jpg;0;0;0;3.134818;103.648;188.032;359.3467;77.87096;0.1970088
..\training_data\2\IMG\robocam_2017_05_29_22_32_30_183.jpg;0;0;0;3.120245;103.6876;188.2157;359.3895;77.86853;0.1797397
..\training_data\2\IMG\robocam_2017_05_29_22_32_30_250.jpg;0;0;0;3.109664;103.7401;188.4595;359.4336;77.86787;0.1547812
..\training_data\2\IMG\robocam_2017_05_29_22_32_30_317.jpg;0;0;0;3.099134;103.7793;188.6415;359.457;77.86781;0.1345011
..\training_data\2\IMG\robocam_2017_05_29_22_32_30_383.jpg;0;0;0;3.08516;103.8182;188.8228;359.4724;77.86784;0.1134174
..\training_data\2\IMG\robocam_2017_05_29_22_32_30_450.jpg;0;0;0;3.074722;103.8702;189.0634;359.495;77.86193;0.0697408
..\training_data\2\IMG\robocam_2017_05_29_22_32_30_517.jpg;0;0;0;3.063817;103.9089;189.2432;359.5115;77.85949;0.03474458
