Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
..\training_data\3\IMG\robocam_2017_05_29_23_41_24_617.jpg;0;0;0.3997897;2.108121;118.9546;50.08559;359.3353;23.20787;359.9899
..\training_data\3\IMG\robocam_2017_05_29_23_41_24_684.jpg;0;0;0.5995428;2.010274;119.0949;50.14467;358.9489;23.18354;0.004724458
..\training_data\3\IMG\robocam_2017_05_29_23_41_24_751.jpg;0;0;0.7989893;1.882936;119.1901;50.18433;358.5369;23.12416;359.9501
..\training_data\3\IMG\robocam_2017_05_29_23_41_24_817.jpg;0;0;0.9988296;1.732863;119.282;50.22469;358.3483;23.12362;0.00857892
..\training_data\3\IMG\robocam_2017_05_29_23_41_24_884.jpg;0;0;1;1.608563;119.3998;50.27489;358.3841;23.10249;0.005711723
..\training_data\3\IMG\robocam_2017_05_29_23_41_24_951.jpg;0;0;1;1.50119;119.4843;50.31088;358.6282;23.08167;0.002157037
..\training_data\3\IMG\robocam_2017_05_29_23_41_25_018.jpg;0;0;1;1.306826;119.5574;50.34224;358.8027;23.0742;0.003636803
..\training_data\3\IMG\robocam_2017_05_29_23_41_25_084.jpg;0;0;1;1.039357;119.6306;50.37378;358.623;23.08009;0.004499353
..\training_data\3\IMG\robocam_2017_05_29_23_41_25_151.jpg;0;0;1;0.890708;119.6751;50.39294;358.482;23.01128;-0.005139013
..\training_data\3\IMG\robocam_2017_05_29_23_41_25_217.jpg;0;0;1;0.7016368;119.7144;50.40916;358.5152;22.55536;-0.001168035
..\training_data\3\IMG\robocam_2017_05_29_23_41_25_284.jpg;0;0;1;0.5091335;119.7502;50.422;358.544;22.11353;0.00620296
..\training_data\3\IMG\robocam_2017_05_29_23_41_25_350.jpg;0;0;1;0.2688501;119.7567;50.42291;358.3524;21.82037;0.01237416
..\training_data\3\IMG\robocam_2017_05_29_23_41_25_417.jpg;0;0;1;0.02093569;119.7569;50.42286;358.3371;21.79831;-0.004551516
..\training_data\3\IMG\robocam_2017_05_29_23_41_25_483.jpg;0;0;1;-0.06797453;119.757;50.42288;358.7164;21.79536;359.9933
..\training_data\3\IMG\robocam_2017_05_29_23_41_25_550.jpg;0;0;1;-0.1274523;119.7569;50.42283;359.1433;21.796;0.009291857
..\training_data\3\IMG\robocam_2017_05_29_23_41_25_616.jpg;0;0;1;-0.122199;119.7568;50.42278;359.5549;21.79613;0.02347642
..\training_data\3\IMG\robocam_2017_05_29_23_41_25_684.jpg;0;0;1;-0.1158663;119.7566;50.4227;0.06876654;21.79597;0.03957604
..\training_data\3\IMG\robocam_2017_05_29_23_41_25_750.jpg;0;0;1;-0.1077942;119.7565;50.42265;0.4206474;21.79565;0.0494291
..\training_data\3\IMG\robocam_2017_05_29_23_41_25_816.jpg;0;0;0;-0.09476181;119.7563;50.42258;0.7293796;21.79493;0.04785163
..\training_data\3\IMG\robocam_2017_05_29_23_41_25_883.jpg;0;0;0;-0.07427181;119.7562;50.42254;1.04831;21.79491;0.006494463
..\training_data\3\IMG\robocam_2017_05_29_23_41_25_950.jpg;2.962889;0;0;-0.06123261;119.7561;50.42253;1.220744;22.23919;359.9772
..\training_data\3\IMG\robocam_2017_05_29_23_41_26_016.jpg;5.96594;0;0;-0.01492101;119.756;50.42282;1.25536;23.13627;0.01231464
..\training_data\3\IMG\robocam_2017_05_29_23_41_26_083.jpg;8.954328;0;0;0.03035858;119.756;50.42273;1.116617;25.1045;0.01329215
..\training_data\3\IMG\robocam_2017_05_29_23_41_26_150.jpg;11.94654;0;0;0.03895221;119.7561;50.42274;0.9851956;27.16499;0.004606149
..\training_data\3\IMG\robocam_2017_05_29_23_41_26_216.jpg;14.95029;0;0;0.04264982;119.7561;50.42275;0.8466679;29.67593;0.0009827741
..\training_data\3\IMG\robocam_2017_05_29_23_41_26_283.jpg;15;0;0;0.04446964;119.7562;50.42277;0.6556652;33.2754;0.01205375
..\training_data\3\IMG\robocam_2017_05_29_23_41_26_349.jpg;15;0;0;0.04527586;119.7563;50.42278;0.5127489;35.97503;0.03412714
..\training_data\3\IMG\robocam_2017_05_29_23_41_26_416.jpg;15;0;0;0.04488984;119.7563;50.4228;0.3739389;38.67474;0.06622209
..\training_data\3\IMG\robocam_2017_05_29_23_41_26_483.jpg;15;0;0;0.04360925;119.7564;50.42284;0.2001968;42.27463;0.1211798
..\training_data\3\IMG\robocam_2017_05_29_23_41_26_550.jpg;15;0;0;0.04154763;119.7565;50.42286;0.08129204;44.97474;0.1687139
..\training_data\3\IMG\robocam_2017_05_29_23_41_26_616.jpg;15;0;0;0.03786235;119.7565;50.42287;359.9742;47.67485;0.2190351
..\training_data\3\IMG\robocam_2017_05_29_23_41_26_684.jpg;15;0;0;0.03451996;119.7566;50.42289;359.8515;51.27514;0.2865861
..\training_data\3\IMG\robocam_2017_05_29_23_41_26_750.jpg;15;0;0;0.03080491;119.7566;50.42291;359.7754;53.97539;0.3348282
..\training_data\3\IMG\robocam_2017_05_29_23_41_26_816.jpg;15;0;0;0.02311097;119.7567;50.42293;359.7186;56.67575;0.3719917
..\training_data\3\IMG\robocam_2017_05_29_23_41_26_883.jpg;15;0;0;0.01767949;119.7567;50.42295;359.6728;60.27621;0.3994526
..\training_data\3\IMG\robocam_2017_05_29_23_41_26_950.jpg;15;0;0;0.01254394;119.7567;50.42296;359.6552;62.97646;0.4062811
..\training_data\3\IMG\robocam_2017_05_29_23_41_27_016.jpg;15;0;0;0;119.7567;50.42297;359.6476;65.67662;0.4035851
..\training_data\3\IMG\robocam_2017_05_29_23_41_27_083.jpg;15;0;0;0;119.7567;50.42299;359.6492;69.27673;0.3866608
..\training_data\3\IMG\robocam_2017_05_29_23_41_27_149.jpg;15;0;0;0.01100183;119.7567;50.423;359.6561;71.97676;0.3662124
..\training_data\3\IMG\robocam_2017_05_29_23_41_27_216.jpg;15;0;0;0.01264991;119.7567;50.423;359.6662;74.67673;0.3400862
..\training_data\3\IMG\robocam_2017_05_29_23_41_27_284.jpg;15;0;0;0.01384447;119.7567;50.42301;359.6834;78.27661;0.2976419
..\training_data\3\IMG\robocam_2017_05_29_23_41_27_350.jpg;15;0;0;0.01486602;119.7566;50.42302;359.6979;80.97649;0.2611954
..\training_data\3\IMG\robocam_2017_05_29_23_41_27_416.jpg;15;0;0;-0.01585559;119.7566;50.42302;359.7132;83.67633;0.221812
..\training_data\3\IMG\robocam_2017_05_29_23_41_27_483.jpg;15;0;0;-0.01628628;119.7566;50.42302;359.7336;87.27609;0.166368
..\training_data\3\IMG\robocam_2017_05_29_23_41_27_550.jpg;15;0;0;-0.01644613;119.7566;50.42302;359.7486;89.9759;0.1238038
..\training_data\3\IMG\robocam_2017_05_29_23_41_27_615.jpg;15;0;0;-0.01625764;119.7566;50.42301;359.7628;92.67569;0.08139811
..\training_data\3\IMG\robocam_2017_05_29_23_41_27_683.jpg;15;0;0;-0.01584333;119.7565;50.423;359.7806;96.27545;0.02653439
..\training_data\3\IMG\robocam_2017_05_29_23_41_27_750.jpg;15;0;0;-0.01522691;119.7565;50.423;359.793;98.97525;359.9876
..\training_data\3\IMG\robocam_2017_05_29_23_41_27_816.jpg;15;0;0;-0.01415092;119.7565;50.42299;359.8046;101.675;359.9513
..\training_data\3\IMG\robocam_2017_05_29_23_41_27_884.jpg;15;0;0;-0.01320391;119.7565;50.42299;359.819;105.2748;359.9077
..\training_data\3\IMG\robocam_2017_05_29_23_41_27_950.jpg;15;0;0;-0.01218333;119.7565;50.42298;359.8292;107.9746;359.8792
..\training_data\3\IMG\robocam_2017_05_29_23_41_28_016.jpg;15;0;0;-0.01078747;119.7565;50.42297;359.8391;110.6745;359.8546
..\training_data\3\IMG\robocam_2017_05_29_23_41_28_083.jpg;15;0;0;0;119.7564;50.42296;359.8524;114.2743;359.8279
..\training_data\3\IMG\robocam_2017_05_29_23_41_28_150.jpg;15;0;0;0;119.7564;50.42295;359.8625;116.9742;359.8126
..\training_data\3\IMG\robocam_2017_05_29_23_41_28_215.jpg;15;0;0;0;119.7564;50.42294;359.873;119.6741;359.8011
..\training_data\3\IMG\robocam_2017_05_29_23_41_28_283.jpg;15;0;0;0;119.7564;50.42293;359.8877;123.274;359.7917
..\training_data\3\IMG\robocam_2017_05_29_23_41_28_349.jpg;15;0;0;0;119.7564;50.42292;359.8995;125.9739;359.7886
..\training_data\3\IMG\robocam_2017_05_29_23_41_28_416.jpg;15;0;0;0;119.7564;50.42291;359.912;128.6739;359.7886
..\training_data\3\IMG\robocam_2017_05_29_23_41_28_482.jpg;15;0;0;0;119.7565;50.4229;359.9297;132.2738;359.7929
..\training_data\3\IMG\robocam_2017_05_29_23_41_28_549.jpg;15;0;0;0;119.7565;50.4229;359.9438;134.9738;359.7988
..\training_data\3\IMG\robocam_2017_05_29_23_41_28_615.jpg;15;0;0;0;119.7565;50.42289;359.9583;137.6739;359.8067
..\training_data\3\IMG\robocam_2017_05_29_23_41_28_683.jpg;15;0;0;0;119.7565;50.42289;359.9784;141.2739;359.8195
..\training_data\3\IMG\robocam_2017_05_29_23_41_28_749.jpg;15;0;0;0;119.7565;50.42289;359.9936;143.9739;359.8305
..\training_data\3\IMG\robocam_2017_05_29_23_41_28_815.jpg;15;0;0;0;119.7565;50.42288;0.008901997;146.6739;359.8422
..\training_data\3\IMG\robocam_2017_05_29_23_41_28_882.jpg;15;0;0;0;119.7565;50.42289;0.02892478;150.2739;359.8587
..\training_data\3\IMG\robocam_2017_05_29_23_41_28_949.jpg;15;0;0;0;119.7565;50.42289;0.04342479;152.9739;359.8713
..\training_data\3\IMG\robocam_2017_05_29_23_41_29_014.jpg;15;0;0;0;119.7565;50.42289;0.05725356;155.6739;359.8839
..\training_data\3\IMG\robocam_2017_05_29_23_41_29_082.jpg;15;0;0;0;119.7565;50.42289;0.07431678;159.274;359.9004
..\training_data\3\IMG\robocam_2017_05_29_23_41_29_148.jpg;15;0;0;0;119.7565;50.4229;0.08585591;161.974;359.9124
..\training_data\3\IMG\robocam_2017_05_29_23_41_29_214.jpg;15;0;0;0;119.7566;50.4229;0.09614939;164.674;359.924
..\training_data\3\IMG\robocam_2017_05_29_23_41_29_281.jpg;15;0;0;0;119.7566;50.4229;0.1077215;168.274;359.9386
..\training_data\3\IMG\robocam_2017_05_29_23_41_29_348.jpg;15;0;0;0;119.7566;50.42291;0.1146689;170.974;359.949
..\training_data\3\IMG\robocam_2017_05_29_23_41_29_414.jpg;15;0;0;0;119.7566;50.42292;0.1200658;173.6741;359.9589
..\training_data\3\IMG\robocam_2017_05_29_23_41_29_481.jpg;15;0;0;0;119.7566;50.42293;0.1248086;177.2741;359.9712
..\training_data\3\IMG\robocam_2017_05_29_23_41_29_547.jpg;15;0;0;0;119.7566;50.42294;0.1265359;179.9741;359.9798
..\training_data\3\IMG\robocam_2017_05_29_23_41_29_614.jpg;15;0;0;0;119.7566;50.42294;0.126737;182.674;359.9879
..\training_data\3\IMG\robocam_2017_05_29_23_41_29_681.jpg;15;0;0;0;119.7566;50.42294;0.1247485;186.274;-0.001948276
..\training_data\3\IMG\robocam_2017_05_29_23_41_29_747.jpg;13.49769;0;0;0;119.7566;50.42295;0.1216669;188.7938;0.005520626
..\training_data\3\IMG\robocam_2017_05_29_23_41_29_814.jpg;10.50232;0;0;0;119.7566;50.42295;0.1171948;190.7754;0.01356629
..\training_data\3\IMG\robocam_2017_05_29_23_41_29_880.jpg;7.487629;0.2009795;0;0;119.7565;50.42293;0.1113655;190.7098;0.02528986
..\training_data\3\IMG\robocam_2017_05_29_23_41_29_946.jpg;4.535497;0.3977883;0;0.02365682;119.7541;50.42243;0.1531126;190.7945;0.0383295
..\training_data\3\IMG\robocam_2017_05_29_23_41_30_013.jpg;1.533273;0.5979366;0;0.04116567;119.75;50.42158;0.2295455;190.9639;0.04631816
..\training_data\3\IMG\robocam_2017_05_29_23_41_30_079.jpg;0;0.7984171;0;0.09411521;119.7431;50.42031;0.3559218;190.9814;0.04789301
..\training_data\3\IMG\robocam_2017_05_29_23_41_30_146.jpg;0;0.9979085;0;0.1199905;119.7291;50.41784;0.5792739;190.9971;0.02396974
..\training_data\3\IMG\robocam_2017_05_29_23_41_30_213.jpg;0;1;0;0.1802506;119.7138;50.41489;0.8103982;190.9722;-0.001905493
..\training_data\3\IMG\robocam_2017_05_29_23_41_30_279.jpg;0;1;0;0.2440751;119.695;50.41103;1.064362;190.8805;0.0002995128
..\training_data\3\IMG\robocam_2017_05_29_23_41_30_346.jpg;0;1;0;0.2961208;119.6669;50.40589;1.328422;191.0659;-0.005119481
..\training_data\3\IMG\robocam_2017_05_29_23_41_30_413.jpg;0;1;0;0.3284106;119.6479;50.40263;1.220408;191.149;-0.0009944451
..\training_data\3\IMG\robocam_2017_05_29_23_41_30_479.jpg;0;1;0;0.436458;119.6246;50.39814;1.123511;191.2535;-0.000137057
..\training_data\3\IMG\robocam_2017_05_29_23_41_30_546.jpg;0;1;0;0.4635869;119.5876;50.39091;1.092066;191.3645;-0.001037844
..\training_data\3\IMG\robocam_2017_05_29_23_41_30_613.jpg;0;1;0;0.5234411;119.5556;50.38458;1.129592;191.4202;-0.0004655571
..\training_data\3\IMG\robocam_2017_05_29_23_41_30_678.jpg;0;1;0;0.5756973;119.5207;50.37763;1.193986;191.4139;0.0002226165
..\training_data\3\IMG\robocam_2017_05_29_23_41_30_746.jpg;0;1;0;0.6242005;119.4705;50.36769;1.236807;191.405;-0.0006230263
..\training_data\3\IMG\robocam_2017_05_29_23_41_30_813.jpg;0;1;0;0.675456;119.4299;50.35964;1.231952;191.3739;-0.0002281704
..\training_data\3\IMG\robocam_2017_05_29_23_41_30_878.jpg;0;1;0;0.744647;119.3862;50.35101;1.215716;191.3345;-0.0005108317
..\training_data\3\IMG\robocam_2017_05_29_23_41_30_945.jpg;0;1;0;0.7999938;119.3232;50.33859;1.193792;191.3173;-6.084458E-06
..\training_data\3\IMG\robocam_2017_05_29_23_41_31_013.jpg;0;1;0;0.8388954;119.2726;50.32873;1.200896;191.1993;-0.0004251659
..\training_data\3\IMG\robocam_2017_05_29_23_41_31_078.jpg;0;1;0;0.9136739;119.2185;50.31818;1.218564;191.1205;0.0001125635
..\training_data\3\IMG\robocam_2017_05_29_23_41_31_145.jpg;0;1;0;0.9656257;119.1417;50.30334;1.233269;191.0989;-0.0007142404
..\training_data\3\IMG\robocam_2017_05_29_23_41_31_212.jpg;0;1;0;1.013958;119.0811;50.29167;1.226367;191.1045;-0.001055292
..\training_data\3\IMG\robocam_2017_05_29_23_41_31_279.jpg;0;1;0;1.072814;119.018;50.27951;1.215952;191.0905;0.0001334322
..\training_data\3\IMG\robocam_2017_05_29_23_41_31_345.jpg;0;1;0;1.125685;118.929;50.26241;1.230457;191.0456;-0.0004173781
..\training_data\3\IMG\robocam_2017_05_29_23_41_31_412.jpg;0;1;0;1.1672;118.8594;50.24907;1.225084;191.0191;-0.0008940519
..\training_data\3\IMG\robocam_2017_05_29_23_41_31_478.jpg;0;1;0;1.231327;118.7867;50.23519;1.228885;190.9738;-0.0007076209
..\training_data\3\IMG\robocam_2017_05_29_23_41_31_545.jpg;0;1;0;1.279874;118.6854;50.21594;1.235359;190.9413;-0.0008768159
..\training_data\3\IMG\robocam_2017_05_29_23_41_31_612.jpg;0;1;0;1.324452;118.6063;50.20094;1.237709;190.9195;-0.0008114343
..\training_data\3\IMG\robocam_2017_05_29_23_41_31_678.jpg;0;1;0;1.390089;118.5243;50.18545;1.240469;190.9001;-0.0008608589
..\training_data\3\IMG\robocam_2017_05_29_23_41_31_745.jpg;0;1;0;1.43592;118.4105;50.164;1.248396;190.8779;-0.0008789552
..\training_data\3\IMG\robocam_2017_05_29_23_41_31_811.jpg;0;1;0;1.483037;118.3221;50.14735;1.250818;190.8658;-0.0009264583
..\training_data\3\IMG\robocam_2017_05_29_23_41_31_878.jpg;0;1;0;1.546252;118.2309;50.13021;1.254056;190.855;-0.0009683577
..\training_data\3\IMG\robocam_2017_05_29_23_41_31_945.jpg;0;1;0;1.591845;118.1049;50.10657;1.26133;190.8398;-0.0009968622
..\training_data\3\IMG\robocam_2017_05_29_23_41_32_011.jpg;0;1;0;1.638216;118.0072;50.08827;1.264901;190.8274;-0.0009904586
..\training_data\3\IMG\robocam_2017_05_29_23_41_32_078.jpg;0;1;0;1.700399;117.9069;50.06949;1.268721;190.818;-0.001026327
..\training_data\3\IMG\robocam_2017_05_29_23_41_32_144.jpg;0;1;0;1.745607;117.7687;50.04367;1.276505;190.8018;-0.001054245
..\training_data\3\IMG\robocam_2017_05_29_23_41_32_211.jpg;0;1;0;1.791283;117.6621;50.02377;1.276766;190.7917;-0.001041436
..\training_data\3\IMG\robocam_2017_05_29_23_41_32_277.jpg;0;1;0;1.85268;117.5527;50.00337;1.282769;190.7813;-0.001080508
..\training_data\3\IMG\robocam_2017_05_29_23_41_32_344.jpg;0;1;0;1.897445;117.4026;49.97544;1.288757;190.7652;-0.001082005
..\training_data\3\IMG\robocam_2017_05_29_23_41_32_411.jpg;0;1;0;1.943178;117.287;49.95394;1.29491;190.7545;-0.001102663
..\training_data\3\IMG\robocam_2017_05_29_23_41_32_477.jpg;0;1;0;2.003393;117.1687;49.93197;1.29656;190.743;-0.001121559
..\training_data\3\IMG\robocam_2017_05_29_23_41_32_544.jpg;0;1;0;2.047408;117.0069;49.90196;1.301691;190.7281;-0.00114574
..\training_data\3\IMG\robocam_2017_05_29_23_41_32_610.jpg;0;1;0;2.092634;116.8825;49.8789;1.304684;190.7174;-0.001154067
..\training_data\3\IMG\robocam_2017_05_29_23_41_32_677.jpg;-1.503132;0.8997912;0;2.151911;116.7554;49.85555;1.306662;190.6783;-0.001133893
..\training_data\3\IMG\robocam_2017_05_29_23_41_32_744.jpg;-4.511725;0.6992183;0;2.188764;116.5825;49.82634;1.297118;190.1928;0.001102558
..\training_data\3\IMG\robocam_2017_05_29_23_41_32_810.jpg;-7.488624;0.5007583;0;2.215111;116.451;49.80712;1.273861;189.4392;359.9861
..\training_data\3\IMG\robocam_2017_05_29_23_41_32_876.jpg;-10.53453;0.297698;0;2.234275;116.3191;49.79144;1.201676;188.3505;359.9276
..\training_data\3\IMG\robocam_2017_05_29_23_41_32_943.jpg;-13.4837;0.1010867;0;2.236669;116.1443;49.77803;0.9960361;186.3649;359.7567
..\training_data\3\IMG\robocam_2017_05_29_23_41_33_010.jpg;-15;0;0;2.229511;116.0149;49.77393;0.7563499;184.5912;359.5559
..\training_data\3\IMG\robocam_2017_05_29_23_41_33_076.jpg;-15;0;0;2.216233;115.8872;49.77408;0.4596649;182.7801;359.3134
..\training_data\3\IMG\robocam_2017_05_29_23_41_33_143.jpg;-15;0;0;2.205942;115.7191;49.78055;0.01480321;180.3934;358.9317
..\training_data\3\IMG\robocam_2017_05_29_23_41_33_210.jpg;-15;0;0;2.195722;115.5918;49.78748;359.8128;178.7177;358.7624
..\training_data\3\IMG\robocam_2017_05_29_23_41_33_276.jpg;-15;0;0;2.180278;115.4627;49.79656;359.7651;177.0924;358.7528
..\training_data\3\IMG\robocam_2017_05_29_23_41_33_343.jpg;-13.50424;0;0;2.169066;115.2886;49.8153;359.931;174.9709;358.9255
..\training_data\3\IMG\robocam_2017_05_29_23_41_33_410.jpg;-10.51293;0;0;2.152885;115.1595;49.83469;0.04844771;173.5356;359.0274
..\training_data\3\IMG\robocam_2017_05_29_23_41_33_476.jpg;-7.52606;0;0;2.145295;115.0322;49.856;0.08968122;172.3553;359.1067
..\training_data\3\IMG\robocam_2017_05_29_23_41_33_543.jpg;-4.521412;0;0;2.139664;114.8638;49.88512;0.09925489;171.3147;359.2149
..\training_data\3\IMG\robocam_2017_05_29_23_41_33_610.jpg;-1.526944;0;0;2.133325;114.7381;49.90642;0.08333012;170.9306;359.3143
..\training_data\3\IMG\robocam_2017_05_29_23_41_33_676.jpg;-4.533266;0;0;2.124065;114.6133;49.9288;0.0507401;170.5491;359.3916
..\training_data\3\IMG\robocam_2017_05_29_23_41_33_743.jpg;-7.53851;0;0;2.116024;114.4491;49.96307;359.9849;169.5649;359.4009
..\training_data\3\IMG\robocam_2017_05_29_23_41_33_809.jpg;-10.53167;0;0;2.107096;114.3273;49.99254;359.9399;168.4583;359.3488
..\training_data\3\IMG\robocam_2017_05_29_23_41_33_876.jpg;-13.59713;0;0;2.092807;114.2073;50.02604;359.8994;167.0469;359.2333
..\training_data\3\IMG\robocam_2017_05_29_23_41_33_942.jpg;-15;0;0;2.079398;114.0501;50.07739;359.8748;164.7466;359.0023
..\training_data\3\IMG\robocam_2017_05_29_23_41_34_009.jpg;-15;0;0;2.068747;113.933;50.11918;359.9202;163.0167;358.8595
..\training_data\3\IMG\robocam_2017_05_29_23_41_34_077.jpg;-15;0;0;2.053712;113.8166;50.16356;0.02927793;161.2991;358.7987
..\training_data\3\IMG\robocam_2017_05_29_23_41_34_143.jpg;-15;0;0;2.044521;113.6673;50.22619;359.9909;159.0077;358.8773
..\training_data\3\IMG\robocam_2017_05_29_23_41_34_209.jpg;-11.98864;0;0;2.035405;113.5571;50.27766;0.00277263;157.4571;358.9403
..\training_data\3\IMG\robocam_2017_05_29_23_41_34_275.jpg;-9.012448;0;0;2.027527;113.4486;50.33096;359.9845;156.1615;358.9793
..\training_data\3\IMG\robocam_2017_05_29_23_41_34_343.jpg;-6.021656;0.1993862;0;2.02447;113.3043;50.40302;359.9654;154.9379;359.0472
..\training_data\3\IMG\robocam_2017_05_29_23_41_34_409.jpg;-3.008445;0.4002669;0;2.029274;113.1953;50.45738;359.9688;154.392;359.1208
..\training_data\3\IMG\robocam_2017_05_29_23_41_34_476.jpg;-0.001891516;0.6007038;0;2.049494;113.0844;50.51178;0.001739057;154.1583;359.2218
..\training_data\3\IMG\robocam_2017_05_29_23_41_34_542.jpg;-1.463914;0.6048001;0;2.074747;112.9333;50.58568;0.1147014;154.039;359.371
..\training_data\3\IMG\robocam_2017_05_29_23_41_34_609.jpg;-4.478664;0.4038168;0;2.096802;112.8195;50.64397;0.2219775;153.6527;359.4428
..\training_data\3\IMG\robocam_2017_05_29_23_41_34_675.jpg;-7.459393;0.2051015;0;2.110857;112.7068;50.70485;0.3142677;152.9486;359.4711
..\training_data\3\IMG\robocam_2017_05_29_23_41_34_743.jpg;-10.45257;0.005556293;0;2.109762;112.5606;50.79042;0.3714201;151.481;359.4196
..\training_data\3\IMG\robocam_2017_05_29_23_41_34_809.jpg;-13.46374;0;0;2.101022;112.4552;50.8581;0.3495092;150.0091;359.306
..\training_data\3\IMG\robocam_2017_05_29_23_41_34_876.jpg;-15;0;0;2.085864;112.3539;50.92878;0.2706067;148.28;359.1339
..\training_data\3\IMG\robocam_2017_05_29_23_41_34_942.jpg;-15;0;0;2.076703;112.2245;51.02533;0.03393284;145.9045;358.9127
..\training_data\3\IMG\robocam_2017_05_29_23_41_35_009.jpg;-15;0;0;2.068101;112.1299;51.09968;359.8563;144.218;358.8143
..\training_data\3\IMG\robocam_2017_05_29_23_41_35_075.jpg;-15;0;0;2.056069;112.0343;51.17695;359.8697;142.6559;358.8781
..\training_data\3\IMG\robocam_2017_05_29_23_41_35_142.jpg;-15;0;0;2.040622;111.912;51.28679;359.9866;140.4218;358.9312
..\training_data\3\IMG\robocam_2017_05_29_23_41_35_208.jpg;-15;0;0;2.03026;111.8255;51.37207;0.0100642;138.6404;358.9142
..\training_data\3\IMG\robocam_2017_05_29_23_41_35_275.jpg;-12.00561;0.1002755;0;2.021214;111.7412;51.45837;0.002202869;137.025;358.9233
..\training_data\3\IMG\robocam_2017_05_29_23_41_35_342.jpg;-9.014238;0.2997002;0;2.022868;111.6303;51.57571;0.005309858;135.3403;358.9659
..\training_data\3\IMG\robocam_2017_05_29_23_41_35_409.jpg;-6.012611;0.4998087;0;2.032713;111.5471;51.66539;0.02549288;134.4303;359.006
..\training_data\3\IMG\robocam_2017_05_29_23_41_35_475.jpg;-9.007234;0.3001672;0;2.053693;111.4648;51.75739;0.0565493;133.507;359.0213
..\training_data\3\IMG\robocam_2017_05_29_23_41_35_542.jpg;-11.99985;0.1006591;0;2.056813;111.3601;51.88353;0.05365149;131.808;358.9701
..\training_data\3\IMG\robocam_2017_05_29_23_41_35_608.jpg;-15;0;0;2.051421;111.2868;51.97996;359.9807;130.1897;358.8892
..\training_data\3\IMG\robocam_2017_05_29_23_41_35_675.jpg;-15;0;0;2.038028;111.2157;52.07819;359.9511;128.4972;358.855
..\training_data\3\IMG\robocam_2017_05_29_23_41_35_742.jpg;-15;0;0;2.027112;111.1252;52.2126;-0.003002535;126.2316;358.8642
..\training_data\3\IMG\robocam_2017_05_29_23_41_35_808.jpg;-15;0;0;2.017057;111.0621;52.31497;0.00173847;124.489;358.8736
..\training_data\3\IMG\robocam_2017_05_29_23_41_35_875.jpg;-15;0;0;2.00495;111.0023;52.41853;-0.00509268;122.7515;358.9169
..\training_data\3\IMG\robocam_2017_05_29_23_41_35_942.jpg;-15;0.1015854;0;1.996167;110.9291;52.55937;359.987;120.428;358.9219
..\training_data\3\IMG\robocam_2017_05_29_23_41_36_008.jpg;-12.02916;0.2996412;0;1.99364;110.8766;52.66676;0.000746385;118.8665;358.9173
..\training_data\3\IMG\robocam_2017_05_29_23_41_36_074.jpg;-9.043914;0.4986579;0;2.008003;110.8249;52.77538;0.01335556;117.5784;358.9455
..\training_data\3\IMG\robocam_2017_05_29_23_41_36_141.jpg;-6.044095;0.6986457;0;2.030753;110.7561;52.92321;0.04950339;116.334;359.0115
..\training_data\3\IMG\robocam_2017_05_29_23_41_36_208.jpg;-3.030191;0.8995727;0;2.060419;110.7032;53.03706;0.1287038;115.7706;359.0882
..\training_data\3\IMG\robocam_2017_05_29_23_41_36_274.jpg;-0.03935996;1;0;2.113688;110.648;53.15375;0.2635423;115.5254;359.2018
..\training_data\3\IMG\robocam_2017_05_29_23_41_36_341.jpg;0;1;0;2.156203;110.5713;53.31384;0.5196723;115.4848;359.3929
..\training_data\3\IMG\robocam_2017_05_29_23_41_36_408.jpg;0;1;0;2.19825;110.5121;53.43689;0.7378159;115.5013;359.564
..\training_data\3\IMG\robocam_2017_05_29_23_41_36_474.jpg;0;1;0;2.25587;110.4516;53.56239;0.9640047;115.5195;359.7539
..\training_data\3\IMG\robocam_2017_05_29_23_41_36_541.jpg;0;1;0;2.298593;110.3693;53.73376;1.286548;115.5425;-0.002012558
..\training_data\3\IMG\robocam_2017_05_29_23_41_36_607.jpg;0;1;0;2.34162;110.3095;53.86404;1.402473;115.5176;0.01066878
..\training_data\3\IMG\robocam_2017_05_29_23_41_36_674.jpg;0;1;0;2.407617;110.2493;53.99351;1.31274;115.5447;-0.0009528747
..\training_data\3\IMG\robocam_2017_05_29_23_41_36_741.jpg;0;1;0;2.451485;110.1658;54.1707;1.261169;115.5377;-0.0005730209
..\training_data\3\IMG\robocam_2017_05_29_23_41_36_807.jpg;0;1;0;2.493502;110.1015;54.30692;1.268219;115.5222;-0.0006973303
..\training_data\3\IMG\robocam_2017_05_29_23_41_36_873.jpg;0;1;0;2.549533;110.0358;54.4459;1.306504;115.5062;-0.0007863966
..\training_data\3\IMG\robocam_2017_05_29_23_41_36_941.jpg;0;1;0;2.591032;109.9466;54.63485;1.362358;115.4849;-0.001384812
..\training_data\3\IMG\robocam_2017_05_29_23_41_37_007.jpg;0;1;0;2.634027;109.8789;54.77858;1.35744;115.469;-0.001371065
..\training_data\3\IMG\robocam_2017_05_29_23_41_37_074.jpg;0;1;0;2.678211;109.81;54.92459;1.344459;115.4533;-0.000919367
..\training_data\3\IMG\robocam_2017_05_29_23_41_37_140.jpg;0;1;0;2.73485;109.7401;55.07314;1.346369;115.4375;-0.001252538
